code,name_x,market,category,is225,Ncate,cate_name2,status,単位
1301,(株)極洋,T1,水産・農林業,0.0,17.0,water_wood,E,
1332,日本水産(株),T1,水産・農林業,1.0,17.0,water_wood,E,
1333,マルハニチロ(株),T1,水産・農林業,1.0,17.0,water_wood,E,
1352,(株)ホウスイ,T1,卸売業,0.0,12.0,oroshi,E,
1376,カネコ種苗(株),T1,水産・農林業,0.0,17.0,water_wood,E,
1377,(株)サカタのタネ,T1,水産・農林業,0.0,17.0,water_wood,E,
1379,ホクト(株),T1,水産・農林業,0.0,17.0,water_wood,E,
1380,(株)秋川牧園,JQS,水産・農林業,0.0,17.0,water_wood,E,
1381,(株)アクシーズ,JQS,水産・農林業,0.0,17.0,water_wood,E,
1382,(株)ホーブ,JQS,水産・農林業,0.0,17.0,water_wood,E,
1383,ベルグアース(株),JQS,水産・農林業,0.0,17.0,water_wood,E,
1384,(株)ホクリヨウ,T1,水産・農林業,0.0,17.0,water_wood,B,
1400,ルーデン・ホールディングス(株),JQG,建設業,0.0,14.0,kensetsu,E,
1401,(株)エムビーエス,MO,建設業,0.0,14.0,kensetsu,E,
1407,(株)ウエストホールディングス,JQS,建設業,0.0,14.0,kensetsu,B,
1413,(株)ヒノキヤグループ,T1,建設業,0.0,14.0,kensetsu,E,
1414,ショーボンドホールディングス(株),T1,建設業,0.0,14.0,kensetsu,E,
1417,(株)ミライト・ホールディングス,T1,建設業,0.0,14.0,kensetsu,1,
1418,インターライフホールディングス(株),JQS,建設業,0.0,14.0,kensetsu,C,
1419,タマホーム(株),T1,建設業,0.0,14.0,kensetsu,C,
1420,サンヨーホームズ(株),T1,建設業,0.0,14.0,kensetsu,E,
1429,(株)日本アクア,T1,建設業,0.0,14.0,kensetsu,AAA,
1430,ファーストコーポレーション(株),T1,建設業,0.0,14.0,kensetsu,E,
1431,(株)Ｌｉｂ　Ｗｏｒｋ,MO,建設業,0.0,14.0,kensetsu,C,
1433,ベステラ(株),T1,建設業,0.0,14.0,kensetsu,E,
1434,ＪＥＳＣＯホールディングス(株),T2,建設業,0.0,14.0,kensetsu,E,
1435,(株)ＴＡＴＥＲＵ,T1,建設業,0.0,14.0,kensetsu,E,
1436,(株)フィット,MO,建設業,0.0,14.0,kensetsu,E,
1438,(株)岐阜造園,T2,建設業,0.0,14.0,kensetsu,E,
1439,(株)安江工務店,JQS,建設業,0.0,14.0,kensetsu,E,
1443,技研ホールディングス(株),T2,建設業,0.0,14.0,kensetsu,E,
1444,(株)ニッソウ,T2,建設業,0.0,14.0,kensetsu,E,
1446,(株)キャンディル,T1,建設業,0.0,14.0,kensetsu,E,
1447,ＩＴｂｏｏｋホールディングス(株),MO,建設業,0.0,14.0,kensetsu,C,
1448,(株)スペースバリューホールディングス,T1,建設業,0.0,14.0,kensetsu,E,
1449,(株)ＦＵＪＩジャパン,T2,建設業,0.0,14.0,kensetsu,E,
1450,田中建設工業(株),JQS,建設業,0.0,14.0,kensetsu,E,
1451,(株)ＫＨＣ,T2,建設業,0.0,14.0,kensetsu,E,
1491,中外鉱業(株),T2,非鉄金属,0.0,32.0,no_Fe,E,
1514,住石ホールディングス(株),T1,鉱業,0.0,27.0,under_ground,D,
1515,日鉄鉱業(株),T1,鉱業,0.0,27.0,under_ground,E,
1518,三井松島ホールディングス(株),T1,鉱業,0.0,27.0,under_ground,E,
1605,国際石油開発帝石(株),T1,鉱業,1.0,27.0,under_ground,E,
1662,石油資源開発(株),T1,鉱業,0.0,27.0,under_ground,E,
1663,Ｋ＆Ｏエナジーグループ(株),T1,鉱業,0.0,27.0,under_ground,E,
1711,(株)省電舎ホールディングス,T2,建設業,0.0,14.0,kensetsu,E,
1712,(株)ダイセキ環境ソリューション,T1,建設業,0.0,14.0,kensetsu,E,
1716,第一カッター興業(株),T1,建設業,0.0,14.0,kensetsu,E,
1717,明豊ファシリティワークス(株),T1,建設業,0.0,14.0,kensetsu,E,
1718,美樹工業(株),JQS,建設業,0.0,14.0,kensetsu,E,
1719,安藤ハザマ,T1,建設業,0.0,14.0,kensetsu,E,
1720,東急建設(株),T1,建設業,0.0,14.0,kensetsu,F,
1721,コムシスホールディングス(株),T1,建設業,1.0,14.0,kensetsu,AA,
1723,日本電技(株),JQS,建設業,0.0,14.0,kensetsu,E,
1724,シンクレイヤ(株),JQS,建設業,0.0,14.0,kensetsu,E,
1726,(株)ビーアールホールディングス,T1,建設業,0.0,14.0,kensetsu,E,
1728,ミサワホーム中国(株),JQS,建設業,0.0,14.0,kensetsu,E,
1730,麻生フオームクリート(株),JQS,建設業,0.0,14.0,kensetsu,E,
1734,(株)北弘電社,T2,建設業,0.0,14.0,kensetsu,E,
1736,(株)オーテック,JQS,建設業,0.0,14.0,kensetsu,E,
1737,三井金属エンジニアリング(株),T2,建設業,0.0,14.0,kensetsu,E,
1738,(株)ＮＩＴＴＯＨ,T2,建設業,0.0,14.0,kensetsu,E,
1739,シード平和(株),JQG,建設業,0.0,14.0,kensetsu,E,
1743,コーアツ工業(株),T2,建設業,0.0,14.0,kensetsu,E,
1757,クレアホールディングス(株),T2,建設業,0.0,14.0,kensetsu,E,
1758,太洋基礎工業(株),JQS,建設業,0.0,14.0,kensetsu,D,
1762,(株)高松コンストラクショングループ,T1,建設業,0.0,14.0,kensetsu,E,
1764,工藤建設(株),T2,建設業,0.0,14.0,kensetsu,E,
1766,東建コーポレーション(株),T1,建設業,0.0,14.0,kensetsu,E,
1768,(株)ソネック,T1,建設業,0.0,14.0,kensetsu,E,
1770,藤田エンジニアリング(株),JQS,建設業,0.0,14.0,kensetsu,E,
1771,日本乾溜工業(株),T2,建設業,0.0,14.0,kensetsu,E,
1773,ＹＴＬ,T1,建設業,0.0,14.0,kensetsu,E,
1775,富士古河Ｅ＆Ｃ(株),T2,建設業,0.0,14.0,kensetsu,E,
1776,三井住建道路(株),T2,建設業,0.0,14.0,kensetsu,E,
1777,川崎設備工業(株),T2,建設業,0.0,14.0,kensetsu,E,
1780,(株)ヤマウラ,T1,建設業,0.0,14.0,kensetsu,E,
1782,常磐開発(株),JQS,建設業,0.0,14.0,kensetsu,E,
1783,(株)アジアゲートホールディングス,JQS,建設業,0.0,14.0,kensetsu,E,
1787,(株)ナカボーテック,JQS,建設業,0.0,14.0,kensetsu,E,
1788,(株)三東工業社,JQS,建設業,0.0,14.0,kensetsu,E,
1789,(株)ＥＴＳホールディングス,JQS,建設業,0.0,14.0,kensetsu,A,
1793,(株)大本組,JQS,建設業,0.0,14.0,kensetsu,E,
1795,(株)マサル,JQS,建設業,0.0,14.0,kensetsu,E,
1798,(株)守谷商会,JQS,建設業,0.0,14.0,kensetsu,E,
1799,第一建設工業(株),JQS,建設業,0.0,14.0,kensetsu,E,
1801,大成建設(株),T1,建設業,1.0,14.0,kensetsu,E,
1802,(株)大林組,T1,建設業,1.0,14.0,kensetsu,E,
1803,清水建設(株),T1,建設業,1.0,14.0,kensetsu,E,
1805,飛島建設(株),T1,建設業,0.0,14.0,kensetsu,E,
1807,(株)佐藤渡辺,JQS,建設業,0.0,14.0,kensetsu,E,
1808,(株)長谷工コーポレーション,T1,建設業,1.0,14.0,kensetsu,E,
1810,松井建設(株),T1,建設業,0.0,14.0,kensetsu,E,
1811,(株)錢高組,T1,建設業,0.0,14.0,kensetsu,E,
1812,鹿島,T1,建設業,1.0,14.0,kensetsu,E,
1813,(株)不動テトラ,T1,建設業,0.0,14.0,kensetsu,E,
1814,大末建設(株),T1,建設業,0.0,14.0,kensetsu,E,
1815,鉄建建設(株),T1,建設業,0.0,14.0,kensetsu,E,
1820,西松建設(株),T1,建設業,0.0,14.0,kensetsu,E,
1821,三井住友建設(株),T1,建設業,0.0,14.0,kensetsu,E,
1822,大豊建設(株),T1,建設業,0.0,14.0,kensetsu,E,
1824,前田建設工業(株),T1,建設業,0.0,14.0,kensetsu,E,
1826,佐田建設(株),T1,建設業,0.0,14.0,kensetsu,E,
1827,(株)ナカノフドー建設,T1,建設業,0.0,14.0,kensetsu,E,
1828,田辺工業(株),T2,建設業,0.0,14.0,kensetsu,E,
1832,北海電気工事(株),T2,建設業,0.0,14.0,kensetsu,E,
1833,(株)奥村組,T1,建設業,0.0,14.0,kensetsu,E,
1835,東鉄工業(株),T1,建設業,0.0,14.0,kensetsu,E,
1840,(株)土屋ホールディングス,T2,建設業,0.0,14.0,kensetsu,E,
1841,サンユー建設(株),JQS,建設業,0.0,14.0,kensetsu,E,
1844,(株)大盛工業,T2,建設業,0.0,14.0,kensetsu,E,
1847,(株)イチケン,T1,建設業,0.0,14.0,kensetsu,E,
1848,(株)富士ピー・エス,T1,建設業,0.0,14.0,kensetsu,E,
1850,南海辰村建設(株),T2,建設業,0.0,14.0,kensetsu,E,
1852,(株)淺沼組,T1,建設業,0.0,14.0,kensetsu,E,
1853,(株)森組,T2,建設業,0.0,14.0,kensetsu,E,
1860,戸田建設(株),T1,建設業,0.0,14.0,kensetsu,C,
1861,(株)熊谷組,T1,建設業,0.0,14.0,kensetsu,C,
1866,北野建設(株),T1,建設業,0.0,14.0,kensetsu,E,
1867,(株)植木組,T1,建設業,0.0,14.0,kensetsu,E,
1869,名工建設(株),T2,建設業,0.0,14.0,kensetsu,E,
1870,矢作建設工業(株),T1,建設業,0.0,14.0,kensetsu,E,
1871,(株)ピーエス三菱,T1,建設業,0.0,14.0,kensetsu,E,
1873,(株)日本ハウスホールディングス,T1,建設業,0.0,14.0,kensetsu,E,
1878,大東建託(株),T1,建設業,0.0,14.0,kensetsu,E,
1879,新日本建設(株),T1,建設業,0.0,14.0,kensetsu,D,
1881,(株)ＮＩＰＰＯ,T1,建設業,0.0,14.0,kensetsu,E,
1882,東亜道路工業(株),T1,建設業,0.0,14.0,kensetsu,E,
1883,前田道路(株),T1,建設業,0.0,14.0,kensetsu,E,
1884,日本道路(株),T1,建設業,0.0,14.0,kensetsu,E,
1885,東亜建設工業(株),T1,建設業,0.0,14.0,kensetsu,E,
1887,日本国土開発(株),T1,建設業,0.0,14.0,kensetsu,AA,
1888,若築建設(株),T1,建設業,0.0,14.0,kensetsu,E,
1890,東洋建設(株),T1,建設業,0.0,14.0,kensetsu,C,
1892,徳倉建設(株),T2,建設業,0.0,14.0,kensetsu,E,
1893,五洋建設(株),T1,建設業,0.0,14.0,kensetsu,C,
1897,金下建設(株),T2,建設業,0.0,14.0,kensetsu,E,
1898,世紀東急工業(株),T1,建設業,0.0,14.0,kensetsu,E,
1899,(株)福田組,T1,建設業,0.0,14.0,kensetsu,E,
1904,大成温調(株),JQS,建設業,0.0,14.0,kensetsu,E,
1905,(株)テノックス,JQS,建設業,0.0,14.0,kensetsu,E,
1909,日本ドライケミカル(株),T1,機械,0.0,16.0,machine,D,
1911,住友林業(株),T1,建設業,0.0,14.0,kensetsu,E,
1914,日本基礎技術(株),T1,建設業,0.0,14.0,kensetsu,C,
1921,(株)巴コーポレーション,T1,建設業,0.0,14.0,kensetsu,E,
1925,大和ハウス工業(株),T1,建設業,1.0,14.0,kensetsu,E,
1926,ライト工業(株),T1,建設業,0.0,14.0,kensetsu,E,
1928,積水ハウス(株),T1,建設業,1.0,14.0,kensetsu,E,
1929,日特建設(株),T1,建設業,0.0,14.0,kensetsu,B,
1930,北陸電気工事(株),T1,建設業,0.0,14.0,kensetsu,E,
1934,(株)ユアテック,T1,建設業,0.0,14.0,kensetsu,E,
1938,日本リーテック(株),T1,建設業,0.0,14.0,kensetsu,E,
1939,(株)四電工,T1,建設業,0.0,14.0,kensetsu,E,
1941,(株)中電工,T1,建設業,0.0,14.0,kensetsu,E,
1942,(株)関電工,T1,建設業,0.0,14.0,kensetsu,C,
1944,(株)きんでん,T1,建設業,0.0,14.0,kensetsu,C,
1945,(株)東京エネシス,T1,建設業,0.0,14.0,kensetsu,E,
1946,(株)トーエネック,T1,建設業,0.0,14.0,kensetsu,E,
1948,(株)弘電社,T2,建設業,0.0,14.0,kensetsu,E,
1949,住友電設(株),T1,建設業,0.0,14.0,kensetsu,E,
1950,日本電設工業(株),T1,建設業,0.0,14.0,kensetsu,C,
1951,(株)協和エクシオ,T1,建設業,0.0,14.0,kensetsu,A,
1952,新日本空調(株),T1,建設業,0.0,14.0,kensetsu,E,
1954,日本工営(株),T1,サービス業,0.0,5.0,service,E,
1959,(株)九電工,T1,建設業,0.0,14.0,kensetsu,E,
1960,(株)サンテック,T2,建設業,0.0,14.0,kensetsu,E,
1961,三機工業(株),T1,建設業,0.0,14.0,kensetsu,E,
1963,日揮ホールディングス(株),T1,建設業,1.0,14.0,kensetsu,E,
1964,中外炉工業(株),T1,建設業,0.0,14.0,kensetsu,E,
1965,(株)テクノ菱和,T2,建設業,0.0,14.0,kensetsu,C,
1966,(株)高田工業所,T2,建設業,0.0,14.0,kensetsu,E,
1967,(株)ヤマト,T1,建設業,0.0,14.0,kensetsu,C,
1968,太平電業(株),T1,建設業,0.0,14.0,kensetsu,E,
1969,高砂熱学工業(株),T1,建設業,0.0,14.0,kensetsu,C,
1971,中央ビルト工業(株),T2,金属製品,0.0,25.0,metal,E,
1972,三晃金属工業(株),T1,建設業,0.0,14.0,kensetsu,E,
1973,ＮＥＣネッツエスアイ(株),T1,情報・通信,0.0,15.0,infomation,C,
1975,(株)朝日工業社,T1,建設業,0.0,14.0,kensetsu,E,
1976,明星工業(株),T1,建設業,0.0,14.0,kensetsu,D,
1979,(株)大気社,T1,建設業,0.0,14.0,kensetsu,E,
1980,ダイダン(株),T1,建設業,0.0,14.0,kensetsu,E,
1981,(株)協和日成,JQS,建設業,0.0,14.0,kensetsu,E,
1982,日比谷総合設備(株),T1,建設業,0.0,14.0,kensetsu,E,
1992,神田通信機(株),JQS,建設業,0.0,14.0,kensetsu,E,
1994,高橋カーテンウォール工業(株),JQS,建設業,0.0,14.0,kensetsu,E,
1997,暁飯島工業(株),JQS,建設業,0.0,14.0,kensetsu,E,
1999,サイタホールディングス(株),T2,建設業,0.0,14.0,kensetsu,E,
2001,日本製粉(株),T1,食料品,0.0,33.0,food,E,
2002,(株)日清製粉グループ本社,T1,食料品,1.0,33.0,food,E,
2003,日東富士製粉(株),T1,食料品,0.0,33.0,food,E,
2004,昭和産業(株),T1,食料品,0.0,33.0,food,E,
2009,鳥越製粉(株),T1,食料品,0.0,33.0,food,E,
2053,中部飼料(株),T1,食料品,0.0,33.0,food,E,
2055,日和産業(株),T2,食料品,0.0,33.0,food,E,
2058,(株)ヒガシマル,T2,食料品,0.0,33.0,food,E,
2060,フィード・ワン(株),T1,食料品,0.0,33.0,food,E,
2107,東洋精糖(株),T1,食料品,0.0,33.0,food,E,
2108,日本甜菜製糖(株),T1,食料品,0.0,33.0,food,E,
2109,三井製糖(株),T1,食料品,0.0,33.0,food,E,
2112,塩水港精糖(株),T1,食料品,0.0,33.0,food,E,
2114,フジ日本精糖(株),T2,食料品,0.0,33.0,food,E,
2117,日新製糖(株),T1,食料品,0.0,33.0,food,E,
2120,(株)ＬＩＦＵＬＬ,T1,サービス業,0.0,5.0,service,A,
2121,(株)ミクシィ,MO,サービス業,0.0,5.0,service,E,
2122,(株)インタースペース,MO,サービス業,0.0,5.0,service,E,
2124,ＪＡＣ　Ｒｅｃｒｕｉｔｍｅｎｔ,T1,サービス業,0.0,5.0,service,E,
2127,(株)日本Ｍ＆Ａセンター,T1,サービス業,0.0,5.0,service,E,
2130,(株)メンバーズ,T1,サービス業,0.0,5.0,service,E,
2134,燦キャピタルマネージメント(株),JQS,サービス業,0.0,5.0,service,E,
2136,(株)ヒップ,JQS,サービス業,0.0,5.0,service,E,
2137,(株)光ハイツ・ヴェラス,T2,サービス業,0.0,5.0,service,E,
2138,クルーズ(株),JQS,情報・通信,0.0,15.0,infomation,E,
2139,(株)中広,T1,サービス業,0.0,5.0,service,A,
2146,ＵＴグループ(株),T1,サービス業,0.0,5.0,service,E,
2148,アイティメディア(株),T1,サービス業,0.0,5.0,service,E,
2150,(株)ケアネット,MO,サービス業,0.0,5.0,service,A,
2151,(株)タケエイ,T1,サービス業,0.0,5.0,service,B,
2152,幼児活動研究会(株),JQS,サービス業,0.0,5.0,service,E,
2153,Ｅ・Ｊホールディングス(株),T1,サービス業,0.0,5.0,service,E,
2154,(株)ビーネックスグループ,T1,サービス業,0.0,5.0,service,A,
2156,セーラー広告(株),JQS,サービス業,0.0,5.0,service,E,
2157,(株)コシダカホールディングス,T1,サービス業,0.0,5.0,service,E,
2158,(株)ＦＲＯＮＴＥＯ,MO,サービス業,0.0,5.0,service,E,
2159,(株)フルスピード,T2,サービス業,0.0,5.0,service,E,
2160,(株)ジーエヌアイグループ,MO,医薬品,0.0,11.0,medicine,B,
2162,ｎｍｓホールディングス(株),JQS,サービス業,0.0,5.0,service,E,
2163,(株)アルトナー,T1,サービス業,0.0,5.0,service,E,
2164,(株)地域新聞社,JQG,サービス業,0.0,5.0,service,E,
2168,(株)パソナグループ,T1,サービス業,0.0,5.0,service,E,
2169,ＣＤＳ(株),T1,サービス業,0.0,5.0,service,E,
2170,(株)リンクアンドモチベーション,T1,サービス業,0.0,5.0,service,E,
2172,(株)インサイト,T2,サービス業,0.0,5.0,service,E,
2173,(株)博展,JQG,サービス業,0.0,5.0,service,E,
2174,ＧＣＡ(株),T1,サービス業,0.0,5.0,service,E,
2175,(株)エス・エム・エス,T1,サービス業,0.0,5.0,service,C,
2176,(株)イナリサーチ,JQS,サービス業,0.0,5.0,service,A,
2178,(株)トライステージ,MO,サービス業,0.0,5.0,service,D,
2179,(株)成学社,JQS,サービス業,0.0,5.0,service,E,
2180,(株)サニーサイドアップグループ,T1,サービス業,0.0,5.0,service,E,
2181,パーソルホールディングス(株),T1,サービス業,0.0,5.0,service,E,
2183,(株)リニカル,T1,サービス業,0.0,5.0,service,B,
2185,(株)シイエム・シイ,JQS,サービス業,0.0,5.0,service,E,
2186,ソーバル(株),JQS,サービス業,0.0,5.0,service,E,
2191,テラ(株),JQS,サービス業,0.0,5.0,service,E,
2193,クックパッド(株),T1,サービス業,0.0,5.0,service,E,
2195,アミタホールディングス(株),JQG,サービス業,0.0,5.0,service,E,
2196,(株)エスクリ,T1,サービス業,0.0,5.0,service,E,
2198,アイ・ケイ・ケイ(株),T1,サービス業,0.0,5.0,service,E,
2201,森永製菓(株),T1,食料品,0.0,33.0,food,E,
2204,(株)中村屋,T1,食料品,0.0,33.0,food,E,
2206,江崎グリコ(株),T1,食料品,0.0,33.0,food,E,
2207,名糖産業(株),T1,食料品,0.0,33.0,food,E,
2208,(株)ブルボン,T2,食料品,0.0,33.0,food,E,
2209,井村屋グループ(株),T1,食料品,0.0,33.0,food,E,
2211,(株)不二家,T1,食料品,0.0,33.0,food,E,
2212,山崎製パン(株),T1,食料品,0.0,33.0,food,E,
2215,第一屋製パン(株),T1,食料品,0.0,33.0,food,E,
2216,カンロ(株),T2,食料品,0.0,33.0,food,E,
2217,モロゾフ(株),T1,食料品,0.0,33.0,food,E,
2218,日糧製パン(株),T2,食料品,0.0,33.0,food,E,
2220,亀田製菓(株),T1,食料品,0.0,33.0,food,E,
2221,岩塚製菓(株),JQS,食料品,0.0,33.0,food,E,
2222,寿スピリッツ(株),T1,食料品,0.0,33.0,food,E,
2224,(株)コモ,JQS,食料品,0.0,33.0,food,E,
2226,(株)湖池屋,JQS,食料品,0.0,33.0,food,E,
2229,カルビー(株),T1,食料品,0.0,33.0,food,E,
2264,森永乳業(株),T1,食料品,0.0,33.0,food,E,
2266,六甲バター(株),T1,食料品,0.0,33.0,food,E,
2267,(株)ヤクルト本社,T1,食料品,0.0,33.0,food,E,
2268,Ｂ−Ｒ　サーティワン　アイスクリーム(株),JQS,食料品,0.0,33.0,food,E,
2269,明治ホールディングス(株),T1,食料品,1.0,33.0,food,E,
2270,雪印メグミルク(株),T1,食料品,0.0,33.0,food,E,
2281,プリマハム(株),T1,食料品,0.0,33.0,food,E,
2282,日本ハム(株),T1,食料品,1.0,33.0,food,E,
2286,林兼産業(株),T1,食料品,0.0,33.0,food,E,
2288,丸大食品(株),T1,食料品,0.0,33.0,food,E,
2291,福留ハム(株),T2,食料品,0.0,33.0,food,E,
2292,Ｓ　ＦＯＯＤＳ(株),T1,食料品,0.0,33.0,food,E,
2293,滝沢ハム(株),JQS,食料品,0.0,33.0,food,E,
2294,(株)柿安本店,T1,食料品,0.0,33.0,food,E,
2296,伊藤ハム米久ホールディングス(株),T1,食料品,0.0,33.0,food,E,
2300,(株)きょくとう,JQS,サービス業,0.0,5.0,service,E,
2301,(株)学情,T1,サービス業,0.0,5.0,service,C,
2303,(株)ドーン,JQS,情報・通信,0.0,15.0,infomation,C,
2304,(株)ＣＳＳホールディングス,JQS,サービス業,0.0,5.0,service,E,
2305,(株)スタジオアリス,T1,サービス業,0.0,5.0,service,E,
2307,(株)クロスキャット,T1,情報・通信,0.0,15.0,infomation,E,
2309,シミックホールディングス(株),T1,サービス業,0.0,5.0,service,E,
2311,(株)エプコ,T1,サービス業,0.0,5.0,service,E,
2315,(株)ＣＡＩＣＡ,JQS,情報・通信,0.0,15.0,infomation,E,
2317,(株)システナ,T1,情報・通信,0.0,15.0,infomation,E,
2321,(株)ソフトフロントホールディングス,JQG,情報・通信,0.0,15.0,infomation,E,
2323,(株)ｆｏｎｆｕｎ,JQS,情報・通信,0.0,15.0,infomation,E,
2325,(株)ＮＪＳ,T1,サービス業,0.0,5.0,service,E,
2326,デジタルアーツ(株),T1,情報・通信,0.0,15.0,infomation,E,
2327,日鉄ソリューションズ(株),T1,情報・通信,0.0,15.0,infomation,E,
2329,(株)東北新社,JQS,情報・通信,0.0,15.0,infomation,E,
2330,(株)フォーサイド,JQS,情報・通信,0.0,15.0,infomation,E,
2331,ＡＬＳＯＫ,T1,サービス業,0.0,5.0,service,E,
2332,(株)クエスト,JQS,情報・通信,0.0,15.0,infomation,A,
2334,(株)イオレ,MO,サービス業,0.0,5.0,service,E,
2335,(株)キューブシステム,T1,情報・通信,0.0,15.0,infomation,E,
2337,いちご(株),T1,不動産業,0.0,7.0,assets,E,
2338,(株)ビットワングループ,T2,情報・通信,0.0,15.0,infomation,E,
2340,(株)極楽湯ホールディングス,JQS,サービス業,0.0,5.0,service,E,
2341,(株)アルバイトタイムス,JQS,サービス業,0.0,5.0,service,E,
2342,(株)トランスジェニック,MO,サービス業,0.0,5.0,service,C,
2344,平安レイサービス(株),JQS,サービス業,0.0,5.0,service,E,
2345,(株)クシム,T2,情報・通信,0.0,15.0,infomation,E,
2349,(株)エヌアイデイ,JQS,情報・通信,0.0,15.0,infomation,E,
2351,(株)ＡＳＪ,MO,情報・通信,0.0,15.0,infomation,E,
2352,(株)エイジア,T1,情報・通信,0.0,15.0,infomation,E,
2353,日本駐車場開発(株),T1,不動産業,0.0,7.0,assets,E,
2354,(株)ＹＥ　ＤＩＧＩＴＡＬ,T2,情報・通信,0.0,15.0,infomation,1,
2359,(株)コア,T1,情報・通信,0.0,15.0,infomation,E,
2362,(株)夢真ホールディングス,JQS,サービス業,0.0,5.0,service,E,
2370,(株)メディネット,MO,サービス業,0.0,5.0,service,E,
2371,(株)カカクコム,T1,サービス業,0.0,5.0,service,E,
2372,(株)アイロムグループ,T1,サービス業,0.0,5.0,service,A,
2373,(株)ケア２１,JQS,サービス業,0.0,5.0,service,E,
2374,セントケア・ホールディング(株),T1,サービス業,0.0,5.0,service,E,
2375,ギグワークス(株),T2,サービス業,0.0,5.0,service,E,
2376,(株)サイネックス,T1,サービス業,0.0,5.0,service,E,
2378,(株)ルネサンス,T1,サービス業,0.0,5.0,service,E,
2379,ディップ(株),T1,サービス業,0.0,5.0,service,E,
2384,ＳＢＳホールディングス(株),T1,陸運業,0.0,29.0,transport,E,
2385,(株)総医研ホールディングス,MO,サービス業,0.0,5.0,service,B,
2388,(株)ウェッジホールディングス,JQG,その他金融業,0.0,2.0,money2,E,
2389,(株)オプトホールディング,T1,サービス業,0.0,5.0,service,E,
2391,(株)プラネット,JQS,サービス業,0.0,5.0,service,E,
2393,(株)日本ケアサプライ,T2,サービス業,0.0,5.0,service,E,
2395,(株)新日本科学,T1,サービス業,0.0,5.0,service,1,1.0
2397,(株)ＤＮＡチップ研究所,T2,サービス業,0.0,5.0,service,E,
2398,(株)ツクイ,T1,サービス業,0.0,5.0,service,E,
2402,(株)アマナ,MO,サービス業,0.0,5.0,service,E,
2404,(株)鉄人化計画,T2,サービス業,0.0,5.0,service,E,
2406,(株)アルテ　サロン　ホールディングス,JQS,サービス業,0.0,5.0,service,E,
2408,(株)ＫＧ情報,JQS,サービス業,0.0,5.0,service,E,
2410,(株)キャリアデザインセンター,T1,サービス業,0.0,5.0,service,E,
2411,ゲンダイエージェンシー(株),JQS,情報・通信,0.0,15.0,infomation,E,
2412,(株)ベネフィット・ワン,T1,サービス業,0.0,5.0,service,E,
2413,エムスリー(株),T1,サービス業,1.0,5.0,service,E,
2415,ヒューマンホールディングス(株),JQS,サービス業,0.0,5.0,service,E,
2418,(株)ツカダ・グローバルホールディング,T1,サービス業,0.0,5.0,service,E,
2424,(株)ブラス,T1,サービス業,0.0,5.0,service,E,
2425,(株)ケアサービス,JQG,サービス業,0.0,5.0,service,E,
2427,(株)アウトソーシング,T1,サービス業,0.0,5.0,service,A,
2428,ウェルネット(株),T1,サービス業,0.0,5.0,service,E,
2429,(株)ワールドホールディングス,T1,サービス業,0.0,5.0,service,E,
2432,(株)ディー・エヌ・エー,T1,サービス業,1.0,5.0,service,E,
2433,(株)博報堂ＤＹホールディングス,T1,サービス業,0.0,5.0,service,E,
2435,(株)シダー,JQS,サービス業,0.0,5.0,service,E,
2436,共同ピーアール(株),JQS,サービス業,0.0,5.0,service,E,
2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ(株),JQS,サービス業,0.0,5.0,service,E,
2438,(株)アスカネット,MO,サービス業,0.0,5.0,service,E,
2440,(株)ぐるなび,T1,サービス業,0.0,5.0,service,E,
2445,(株)タカミヤ,T1,サービス業,0.0,5.0,service,E,
2449,(株)プラップジャパン,JQS,サービス業,0.0,5.0,service,E,
2453,ジャパンベストレスキューシステム(株),T1,サービス業,0.0,5.0,service,E,
2454,(株)オールアバウト,JQS,サービス業,0.0,5.0,service,E,
2459,アウンコンサルティング(株),T2,サービス業,0.0,5.0,service,E,
2461,(株)ファンコミュニケーションズ,T1,サービス業,0.0,5.0,service,E,
2462,ライク(株),T1,サービス業,0.0,5.0,service,E,
2464,(株)ビジネス・ブレークスルー,T1,サービス業,0.0,5.0,service,E,
2467,(株)バルクホールディングス,T2,サービス業,0.0,5.0,service,E,
2468,(株)フュートレック,T2,サービス業,0.0,5.0,service,E,
2469,ヒビノ(株),JQS,サービス業,0.0,5.0,service,E,
2471,(株)エスプール,T1,サービス業,0.0,5.0,service,E,
2475,ＷＤＢホールディングス(株),T1,サービス業,0.0,5.0,service,E,
2477,手間いらず(株),T1,サービス業,0.0,5.0,service,E,
2479,(株)ジェイテック,JQG,サービス業,0.0,5.0,service,E,
2480,システム・ロケーション(株),JQS,サービス業,0.0,5.0,service,E,
2481,(株)タウンニュース社,JQS,サービス業,0.0,5.0,service,E,
2483,(株)翻訳センター,JQS,サービス業,0.0,5.0,service,E,
2484,(株)出前館,JQS,情報・通信,0.0,15.0,infomation,E,
2485,(株)ティア,T1,サービス業,0.0,5.0,service,E,
2487,(株)ＣＤＧ,T1,サービス業,0.0,5.0,service,E,
2488,日本サード・パーティ(株),JQS,サービス業,0.0,5.0,service,E,
2489,(株)アドウェイズ,MO,サービス業,0.0,5.0,service,E,
2491,バリューコマース(株),T1,サービス業,0.0,5.0,service,E,
2492,(株)インフォマート,T1,サービス業,0.0,5.0,service,E,
2493,イーサポートリンク(株),JQS,サービス業,0.0,5.0,service,E,
