code,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率,営業CF,投資CF,財務CF,設備投資,現金同等物,営業CFマージン,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA,一株配当,剰余金の配当,自社株買い,配当性向,総還元性向,純資産配当率,name
1419,2019/05,89497000000.0,18190000000.0,17743000000.0,9076000000.0,8585000000.0,7346000000.0,603.41,20.3,12525000000.0,-1531000000.0,-15605000000.0,-1393000000.0,27013000000.0,6.7,186874000000.0,7366000000.0,6955000000.0,3934000000.0,130.89,21.69,4.4,53.0,1352000000.0,,34.37,,9.5,タマホーム
1420,2019/03,54527000000.0,17570000000.0,17557000000.0,8188282000.0,7980000000.0,5610000000.0,1423.79,32.2,-3789080000.0,-782551000.0,5230727000.0,-361126000.0,5795464000.0,-7.03,53888674000.0,1434225000.0,1544595000.0,954200000.0,77.46,5.44,1.75,25.0,189300000.0,2000.0,19.84,19.84,1.8,サンヨーホームズ
1429,2019/12,15379153000.0,6843033000.0,6843029000.0,4266287000.0,2000000000.0,,211.88,44.5,1657289000.0,-769841000.0,-902724000.0,-770258000.0,1878403000.0,7.76,21366509000.0,1909971000.0,1909431000.0,1275023000.0,39.5,18.63,8.29,17.0,322710000.0,14000.0,25.31,25.31,8.6,日本アクア
1430,2019/05,11221857000.0,5830933000.0,5824313000.0,4557869000.0,,,441.59,51.9,-1588552000.0,-4997000.0,-2204748000.0,-2691000.0,3990522000.0,-8.35,19015977000.0,1877457000.0,1874588000.0,1275627000.0,95.68,21.9,11.37,38.0,507624000.0,149755000.0,39.79,51.53,9.2,ファーストコーポレーション
1431,2019/06,3475000000.0,1961248000.0,1961248000.0,1391494000.0,,,363.26,56.4,-84012000.0,86235000.0,103133000.0,-98971000.0,1193181000.0,-1.27,6597223000.0,532407000.0,573754000.0,391248000.0,77.22,19.95,11.26,12.5,69492000.0,,17.76,,3.8,Ｌｉｂ　Ｗｏｒｋ
1433,2019/01,4564000000.0,2614708000.0,2628967000.0,2033765000.0,,7826000.0,317.49,57.2,1753846000.0,298019000.0,-777072000.0,-188308000.0,2031202000.0,35.59,4927436000.0,497809000.0,495407000.0,621914000.0,75.25,23.81,13.63,15.0,124666000.0,200124000.0,20.05,52.22,5.0,ベステラ
1434,2019/08,9004989000.0,3433875000.0,3197530000.0,1335649000.0,81415000.0,823525000.0,475.05,34.7,561700000.0,-199256000.0,-553007000.0,,1245486000.0,5.42,10370857000.0,-88312000.0,-82024000.0,-125435000.0,-19.24,,,11.0,64478000.0,,,,2.2,ＪＥＳＣＯホールディングス
1435,2019/12,12290799000.0,8227844000.0,8229769000.0,-6249263000.0,,2250000000.0,91.24,66.9,-5173658000.0,-326768000.0,-723651000.0,-923821000.0,5770649000.0,-27.48,18828288000.0,-9671221000.0,-10122698000.0,-14536662000.0,-163.11,,,,677000.0,,,,,Ｒｏｂｏｔ　Ｈｏｍｅ
1436,2019/04,7219343000.0,4266782000.0,4266852000.0,2337220000.0,800000000.0,721590000.0,996.26,59.1,-2227447000.0,-252370000.0,701957000.0,-118892000.0,2039173000.0,-44.36,5021176000.0,-197427000.0,-205782000.0,-398717000.0,-93.1,,,10.0,111342000.0,,,,0.9,フィット
1439,2019/12,2910957000.0,1494388000.0,1471582000.0,999422000.0,109000000.0,301933000.0,1129.68,50.5,-137242000.0,-29114000.0,-139461000.0,-28617000.0,550695000.0,-2.71,5059888000.0,206865000.0,205277000.0,123292000.0,94.88,8.38,4.24,44.0,57161000.0,65000.0,46.36,46.42,4.0,安江工務店
1443,2019/03,12348082000.0,7548555000.0,7476235000.0,4882591000.0,500000000.0,437590000.0,464.89,61.1,2608377000.0,-2792000.0,-779001000.0,,2969172000.0,27.59,9455313000.0,742197000.0,754384000.0,423919000.0,26.11,5.62,3.43,1.0,16237000.0,159000.0,3.83,3.87,0.2,技研ホールディングス
1446,2019/09,6854473000.0,3154069000.0,3143405000.0,429220000.0,400000000.0,1400000000.0,304.42,45.9,595168000.0,79695000.0,-351838000.0,-98712000.0,1590221000.0,4.52,13167457000.0,465034000.0,453151000.0,247876000.0,24.26,7.88,3.62,8.0,25729000.0,,10.38,,1.9,キャンディル
1447,2019/03,11042000000.0,2565921000.0,2447269000.0,-469230000.0,2270321000.0,1691531000.0,124.13,22.2,190677000.0,-783735000.0,258932000.0,-334605000.0,2789602000.0,1.69,11272407000.0,65116000.0,60185000.0,-87635000.0,-4.8,,,,,2961000.0,,,,ＩＴｂｏｏｋホールディングス
1448,2019/03,90152000000.0,27155000000.0,22168000000.0,12361000000.0,5927000000.0,18207000000.0,734.17,28.8,7605000000.0,-9845000000.0,4624000000.0,-8893000000.0,7528000000.0,8.88,85666000000.0,4228000000.0,4314000000.0,238000000.0,6.78,0.92,0.26,26.0,1411000000.0,1000000.0,592.86,593.28,3.3,スペースバリューホールディングス
1450,2019/03,4495512000.0,3581216000.0,3540278000.0,2993966000.0,,,1646.61,79.7,-132295000.0,22245000.0,414000.0,-23755000.0,962102000.0,-2.12,6234824000.0,781045000.0,801213000.0,526330000.0,259.59,14.7,11.71,80.0,250227000.0,,47.54,,5.2,田中建設工業
1451,2019/03,13775076000.0,5310685000.0,5310769000.0,3916527000.0,,3386109000.0,1359.43,38.6,283933000.0,-22500000.0,-698389000.0,-41202000.0,4044825000.0,2.12,13364552000.0,812000000.0,737291000.0,484811000.0,130.53,9.13,3.52,40.0,151597000.0,,31.27,31.27,3.0,ＫＨＣ
1491,2019/03,7795652000.0,6699643000.0,6689736000.0,472053000.0,300000000.0,161100000.0,23.1,85.8,293409000.0,-167959000.0,-121643000.0,-167499000.0,1593714000.0,1.11,26457759000.0,593139000.0,532497000.0,123582000.0,0.43,1.85,1.59,,,16000.0,,0.01,,中外鉱業
1514,2019/03,16841000000.0,14497000000.0,14430000000.0,11538000000.0,469000000.0,,264.83,85.5,-2145000000.0,1391000000.0,-2457000000.0,-23000000.0,2124000000.0,-10.87,19733000000.0,164000000.0,2129000000.0,2594000000.0,47.49,18.02,15.4,3.0,181000000.0,246000000.0,6.98,16.46,1.5,住石ホールディングス
1515,2019/03,171717000000.0,107186000000.0,94065000000.0,85091000000.0,15355000000.0,5012000000.0,12338.04,59.8,13465000000.0,-6077000000.0,-4025000000.0,-6852000000.0,33514000000.0,10.91,123372000000.0,7479000000.0,7356000000.0,5360000000.0,644.19,5.22,3.12,110.0,790000000.0,2000000.0,14.74,14.78,0.9,日鉄鉱業
1518,2019/03,57464000000.0,32961000000.0,32516000000.0,17821000000.0,2281000000.0,7805000000.0,2534.5,57.4,7399000000.0,-4217000000.0,-3969000000.0,-1496000000.0,11809000000.0,9.77,75702000000.0,5201000000.0,5910000000.0,2240000000.0,171.94,6.8,3.9,50.0,522000000.0,111000000.0,23.3,28.26,2.0,三井松島ホールディングス
1605,2019/12,4849995000000.0,3297176000000.0,2722786000000.0,1763034000000.0,166831000000.0,950948000000.0,2082.43,62.7,274730000000.0,-288740000000.0,-48615000000.0,-110958000000.0,173774000000.0,27.47,1000005000000.0,498641000000.0,511088000000.0,123550000000.0,84.61,4.06,2.55,30.0,39429000000.0,,31.91,31.91,1.4,ＩＮＰＥＸ
1662,2019/03,655288000000.0,450156000000.0,345741000000.0,331306000000.0,,127715000000.0,7287.3,63.6,30970000000.0,-13969000000.0,-15493000000.0,-13689000000.0,100633000000.0,11.56,267980000000.0,2313000000.0,12523000000.0,14770000000.0,258.43,3.55,2.25,40.0,1143000000.0,,7.74,7.74,0.5,石油資源開発
1663,2019/12,94386000000.0,78520000000.0,74956000000.0,54318000000.0,456000000.0,685000000.0,2770.84,79.6,6775000000.0,-6467000000.0,-908000000.0,-4103000000.0,22417000000.0,10.4,65133000000.0,3330000000.0,3635000000.0,2737000000.0,100.91,3.64,2.9,28.0,759000000.0,,27.73,27.73,1.0,Ｋ＆Ｏエナジーグループ
1711,2019/03,1995000000.0,495000000.0,378125000.0,-2226444000.0,40666000.0,204976000.0,90.26,19.0,-387000000.0,45000000.0,253000000.0,-7422000.0,191710000.0,-30.23,1280000000.0,-362000000.0,-399000000.0,-161000000.0,-56.69,,,,,,,,,ＳＤＳホールディングス
1712,2019/02,21405000000.0,12289674000.0,11748141000.0,7387284000.0,1220000000.0,3622509000.0,703.34,55.2,1814379000.0,-3184285000.0,807208000.0,-3531013000.0,806489000.0,12.78,14193141000.0,898000000.0,904989000.0,564344000.0,33.55,4.77,2.64,6.0,100917000.0,11183000.0,17.88,19.86,0.8,ダイセキ環境ソリューション
1716,2019/06,13304998000.0,10956318000.0,10575848000.0,9765869000.0,,,1853.35,79.3,1231019000.0,-649109000.0,-179193000.0,-563132000.0,5698691000.0,8.28,14871802000.0,1760000000.0,1843825000.0,1251051000.0,219.8,11.86,9.4,20.0,143491000.0,,11.47,11.47,1.1,第一カッター興業
1717,2019/03,5715447000.0,3654515000.0,3597162000.0,2702667000.0,,,300.32,62.9,244565000.0,-114628000.0,-151424000.0,-59294000.0,2376148000.0,4.37,5598521000.0,774726000.0,780274000.0,561806000.0,47.27,15.62,9.83,21.0,153104000.0,11000.0,27.25,27.25,7.4,明豊ファシリティワークス
1718,2019/12,27678836000.0,14413746000.0,12671317000.0,11311055000.0,2420000000.0,2908906000.0,11638.67,46.0,1361456000.0,1155211000.0,-2015997000.0,-422998000.0,2411335000.0,4.56,29887483000.0,1344431000.0,1371332000.0,1071290000.0,979.93,8.42,3.87,140.0,109324000.0,257000.0,10.2,10.23,1.3,美樹工業
1719,2019/03,349656000000.0,133682000000.0,129622000000.0,92945000000.0,19139000000.0,9064000000.0,664.77,38.0,5900000000.0,-2356000000.0,-7779000000.0,-1754000000.0,135093000000.0,1.64,359971000000.0,23692000000.0,22495000000.0,8862000000.0,45.21,6.67,2.53,30.0,5795000000.0,1000000.0,65.39,65.4,4.6,安藤・間
1720,2019/03,264996000000.0,92981000000.0,85218000000.0,65128000000.0,80000000.0,1557000000.0,868.86,35.0,29694000000.0,-5786000000.0,-3575000000.0,-5644000000.0,49145000000.0,8.96,331437000000.0,21987000000.0,22932000000.0,15504000000.0,145.37,16.74,5.85,30.0,3307000000.0,95000000.0,21.33,21.94,3.7,東急建設
1721,2019/03,439926000000.0,301459000000.0,304271000000.0,223261000000.0,8543000000.0,3212000000.0,2318.35,67.8,8964000000.0,-11550000000.0,-15382000000.0,-10695000000.0,27778000000.0,1.86,481783000000.0,35267000000.0,36071000000.0,28018000000.0,230.09,9.39,6.37,60.0,6267000000.0,8011000000.0,22.37,50.96,2.8,コムシスホールディングス
1723,2019/03,33920000000.0,21538622000.0,21081852000.0,20673643000.0,,,2691.09,63.5,2989000000.0,-1560000000.0,-645000000.0,-668200000.0,9797208000.0,10.56,28308858000.0,3174000000.0,3233767000.0,2232984000.0,278.99,10.37,6.58,94.0,616287000.0,116000.0,27.6,27.6,3.6,日本電技
1724,2019/12,8624000000.0,2724000000.0,2733000000.0,2026000000.0,1300000000.0,594000000.0,745.62,31.6,969000000.0,-176000000.0,-647000000.0,-162000000.0,1037000000.0,9.41,10294000000.0,760000000.0,810000000.0,834000000.0,228.68,30.61,9.67,10.0,43000000.0,,5.16,5.16,1.5,シンクレイヤ
1726,2019/03,23017000000.0,6261000000.0,5968000000.0,3792000000.0,2400000000.0,2050000000.0,156.23,26.6,-1372000000.0,-1013000000.0,1009000000.0,-777789000.0,2232000000.0,-5.02,27333000000.0,1386000000.0,1415000000.0,741000000.0,18.93,12.09,3.22,7.0,234392000.0,9000.0,31.63,31.63,4.7,ビーアールホールディングス
1730,2019/03,3721812000.0,1337443000.0,1337666000.0,949596000.0,10000000.0,387900000.0,391.78,35.9,390834000.0,-37929000.0,-8429000.0,-51853000.0,719315000.0,9.13,4282536000.0,40467000.0,49457000.0,30069000.0,8.81,2.25,0.81,5.0,17069000.0,,56.77,56.77,1.3,麻生フオームクリート
1736,2019/03,24822000000.0,14392020000.0,13851085000.0,12919050000.0,1039818000.0,36990000.0,2687.4,56.8,1170002000.0,-523131000.0,-438303000.0,-133673000.0,5798317000.0,4.91,23844117000.0,1755142000.0,1841685000.0,1164526000.0,221.82,8.25,4.69,65.0,263743000.0,1000.0,22.65,22.65,2.5,オーテック
1737,2019/03,21499629000.0,14497250000.0,14588799000.0,12825575000.0,,,1135.08,67.4,2004333000.0,-442124000.0,-842246000.0,-123546000.0,6546235000.0,6.18,32457225000.0,2203303000.0,2296266000.0,1590350000.0,124.52,10.97,7.4,66.0,842955000.0,2000.0,53.0,53.0,6.0,三井金属エンジニアリング
1739,2019/06,22349840000.0,4266363000.0,4266363000.0,3545240000.0,7592034000.0,3703450000.0,700.98,19.1,-4563713000.0,-212684000.0,6284765000.0,-213875000.0,3536912000.0,-19.18,23797923000.0,1458322000.0,1265193000.0,865147000.0,142.15,20.28,3.87,6.0,30431000.0,,3.52,3.52,0.9,シード平和
1743,2019/09,11446510000.0,6488559000.0,6392095000.0,3799884000.0,281000000.0,629132000.0,8557.82,56.7,19063000.0,-487709000.0,279650000.0,-482427000.0,298852000.0,0.16,11736077000.0,1131181000.0,1156813000.0,94378000.0,124.48,1.45,0.82,60.0,45495000.0,145000.0,48.21,48.36,0.7,コーアツ工業
1757,2019/03,2592000000.0,602372000.0,600539000.0,-11072132000.0,,306298000.0,4.88,23.2,-547364000.0,-528959000.0,151608000.0,-10066000.0,397957000.0,-23.99,2281477000.0,-8000000.0,-898087000.0,-1042424000.0,-8.8,,,,,14000.0,,,,中小企業ホールディングス
1758,2019/01,9086000000.0,6831655000.0,6585950000.0,6133651000.0,,,9752.9,75.2,1260922000.0,-257998000.0,-158449000.0,-175125000.0,2890632000.0,11.73,10750457000.0,434292000.0,491269000.0,351000000.0,501.03,5.14,3.86,100.0,70073000.0,1756000.0,19.96,20.46,1.0,太洋基礎工業
1762,2019/03,190590000000.0,118126000000.0,105138000000.0,107097000000.0,,,2987.45,54.6,4160000000.0,-5371000000.0,-5402000000.0,-4217000000.0,62074000000.0,1.67,249720000000.0,12441000000.0,12425000000.0,7022000000.0,201.67,6.75,3.68,60.0,1253000000.0,,17.84,17.84,2.1,高松コンストラクショングループ
1764,2019/06,13085478000.0,3953518000.0,3946234000.0,3025553000.0,682000000.0,1252807000.0,3462.76,30.2,2251709000.0,-744892000.0,-717804000.0,-115451000.0,1610682000.0,11.43,19702169000.0,1109324000.0,1050504000.0,697927000.0,546.97,17.65,5.33,180.0,129681000.0,407881000.0,18.58,77.02,5.3,工藤建設
1766,2019/04,194882000000.0,92449000000.0,92621000000.0,87978000000.0,,,6874.04,47.4,11732000000.0,-26580000000.0,-2446000000.0,-8168000000.0,100277000000.0,3.57,328524000000.0,15606000000.0,16057000000.0,10832000000.0,805.41,11.72,5.56,220.0,2420000000.0,13000000.0,22.34,22.46,3.4,東建コーポレーション
1768,2019/03,11192000000.0,6430496000.0,6349478000.0,5232506000.0,,,876.63,57.5,-501750000.0,-157005000.0,-109708000.0,-182805000.0,3950762000.0,-3.36,14943345000.0,857906000.0,913442000.0,630034000.0,85.89,9.8,5.63,20.0,110032000.0,,17.46,17.46,2.4,ソネック
1770,2019/03,23719598000.0,12279463000.0,12024173000.0,11424997000.0,755000000.0,,1349.03,51.8,3029370000.0,-545672000.0,-312598000.0,-150673000.0,6524834000.0,10.42,29070881000.0,1934570000.0,2106699000.0,1477204000.0,162.33,12.03,6.23,30.0,272968000.0,,18.48,18.48,2.3,藤田エンジニアリング
1775,2019/03,57289000000.0,22669000000.0,22472000000.0,13895000000.0,27000000.0,,2438.58,38.3,-248000000.0,-345000000.0,-1217000000.0,-181000000.0,5239000000.0,-0.28,87901000000.0,4911000000.0,4852000000.0,3082000000.0,342.69,14.05,5.38,70.0,539000000.0,,17.49,17.49,3.0,富士古河Ｅ＆Ｃ
1776,2019/03,26631000000.0,10890000000.0,10622000000.0,7830000000.0,,,1175.42,40.3,1594000000.0,-65000000.0,-200000000.0,-203000000.0,8939000000.0,4.59,34737000000.0,1568000000.0,1573000000.0,1048000000.0,114.89,9.77,3.94,23.0,145000000.0,,13.84,13.84,2.0,三井住建道路
1780,2019/03,25707000000.0,13982998000.0,13498394000.0,9914265000.0,2900000000.0,469400000.0,759.78,54.4,-1053525000.0,-663839000.0,2805777000.0,-663515000.0,2730472000.0,-3.26,32305869000.0,1913083000.0,2043831000.0,1230703000.0,66.89,8.8,4.79,5.0,94636000.0,697968000.0,7.69,64.4,0.7,ヤマウラ
1783,2019/09,14182000000.0,7792093000.0,8118972000.0,-509966000.0,,4742280000.0,135.63,54.9,-3035976000.0,-1753837000.0,2233003000.0,-48857000.0,835579000.0,-91.97,3300893000.0,-134635000.0,-282226000.0,-36748000.0,-0.64,,,,,,,,,アジアゲートホールディングス
1787,2019/03,10762670000.0,7142848000.0,7059269000.0,5631796000.0,,,2822.48,66.4,565000000.0,-122000000.0,-446000000.0,-115344000.0,3970682000.0,5.15,10976345000.0,599000000.0,638510000.0,437416000.0,171.81,6.12,4.06,125.0,283736000.0,160695000.0,64.87,101.6,4.5,ナカボーテック
1788,2019/06,4049330000.0,2680543000.0,2624207000.0,1149608000.0,,,3910.68,66.2,140703000.0,-43475000.0,-34002000.0,-66594000.0,1079137000.0,2.56,5500074000.0,97309000.0,126124000.0,55007000.0,80.25,2.05,1.36,50.0,27417000.0,,49.84,49.84,1.3,三東工業社
1789,2019/09,4024856000.0,2225214000.0,2401379000.0,649955000.0,300000000.0,,349.38,55.3,1244249000.0,-199719000.0,-39643000.0,-33512000.0,1831109000.0,22.55,5518606000.0,160522000.0,160850000.0,108618000.0,17.05,4.88,2.7,5.0,31845000.0,,29.32,29.32,1.5,ＥＴＳホールディングス
1793,2019/03,94991000000.0,64374000000.0,61040000000.0,51505000000.0,,,12603.91,67.8,8977000000.0,-2106000000.0,-511000000.0,-1905000000.0,15088000000.0,10.7,83873000000.0,5434000000.0,5626000000.0,3951000000.0,773.56,6.14,4.16,120.0,510000000.0,,12.91,12.91,1.0,大本組
1795,2019/09,8810262000.0,3870943000.0,3872521000.0,1831178000.0,25000000.0,314273000.0,4474.07,43.9,1109011000.0,-223521000.0,-11947000.0,-253860000.0,1540399000.0,12.19,9095870000.0,504269000.0,514485000.0,366151000.0,423.67,9.46,4.16,145.0,86139000.0,,23.53,23.53,3.4,マサル
1798,2019/03,26999968000.0,9371864000.0,9301799000.0,6323659000.0,1120000000.0,240000000.0,4307.15,34.7,-227742000.0,-85930000.0,-189649000.0,-95896000.0,6986212000.0,-0.59,38379511000.0,1354993000.0,1419852000.0,956255000.0,438.49,10.2,3.54,65.0,142479000.0,43274000.0,14.9,19.43,1.5,守谷商会
1799,2019/03,69085185000.0,59784199000.0,56604405000.0,50257555000.0,,,2912.09,86.5,5895104000.0,-1735089000.0,-719439000.0,-1266857000.0,24339798000.0,11.83,49839715000.0,5067747000.0,5334551000.0,3630210000.0,176.73,6.07,5.25,34.0,617594000.0,100475000.0,17.01,19.78,1.2,第一建設工業
1801,2019/03,1846176000000.0,722390000000.0,610565000000.0,465127000000.0,90951000000.0,86472000000.0,3302.85,39.0,-71028000000.0,-82288000000.0,-96197000000.0,-46645000000.0,437584000000.0,-4.3,1650877000000.0,153323000000.0,157936000000.0,112571000000.0,511.9,15.63,6.1,130.0,29906000000.0,36013000000.0,26.57,58.56,4.1,大成建設
1802,2019/03,2214512000000.0,798149000000.0,596355000000.0,498195000000.0,58713000000.0,84347000000.0,1071.49,34.7,44203000000.0,-45302000000.0,-24823000000.0,-36552000000.0,157699000000.0,2.17,2039685000000.0,155480000000.0,163054000000.0,113155000000.0,157.65,14.72,5.11,32.0,20105000000.0,298000000.0,17.77,18.03,3.2,大林組
1803,2019/03,1860794000000.0,735242000000.0,559674000000.0,443802000000.0,121179000000.0,49520000000.0,929.72,39.2,-14933000000.0,-52652000000.0,-42404000000.0,-58719000000.0,229978000000.0,-0.9,1664960000000.0,129724000000.0,133957000000.0,99668000000.0,127.04,13.66,5.36,36.0,22790000000.0,3000000.0,22.87,22.87,4.1,清水建設
1805,2019/03,109586000000.0,36410000000.0,35023000000.0,23716000000.0,122000000.0,10402000000.0,1891.87,33.2,4164000000.0,-1233000000.0,-721000000.0,-1290000000.0,23013000000.0,3.23,128866000000.0,7220000000.0,7019000000.0,5071000000.0,263.44,13.93,4.63,50.0,770000000.0,14000000.0,15.18,15.46,2.8,飛島建設
1807,2019/03,31114476000.0,15470645000.0,13615321000.0,10999663000.0,1300000000.0,361854000.0,4831.6,49.5,2265571000.0,-1346987000.0,-1034756000.0,-1108343000.0,2802054000.0,5.83,38835319000.0,1740443000.0,1853844000.0,1233863000.0,386.74,8.0,3.97,60.0,159521000.0,,12.93,12.93,1.3,佐藤渡辺
1808,2019/03,773219000000.0,368051000000.0,373645000000.0,313242000000.0,,72642000000.0,1234.13,47.5,33064000000.0,-14473000000.0,-12379000000.0,-30103000000.0,212980000000.0,3.71,890981000000.0,98430000000.0,100369000000.0,87391000000.0,293.87,23.81,11.3,80.0,15030000000.0,5000000.0,17.2,17.2,7.2,長谷工コーポレーション
