code,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率,営業CF,投資CF,財務CF,設備投資,現金同等物,営業CFマージン,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA,一株配当,剰余金の配当,自社株買い,配当性向,総還元性向,純資産配当率,name
1418,2017/02,12227899000.0,4447553000.0,4402079000.0,867351000.0,1008000000.0,1870750000.0,227.92,36.4,843603000.0,-654309000.0,-291106000.0,-357624000.0,3069923000.0,4.42,19082556000.0,257297000.0,222102000.0,72453000.0,3.71,1.63,0.59,4.0,80041000.0,,110.47,110.47,1.8,インターライフホールディングス
1419,2017/05,83350000000.0,14088000000.0,13570000000.0,4898000000.0,7309000000.0,18709000000.0,463.07,16.7,-1100000000.0,-555000000.0,1750000000.0,-896000000.0,26706000000.0,-0.7,157001000000.0,3901000000.0,3475000000.0,901000000.0,29.98,6.47,1.08,15.0,300000000.0,,33.3,,3.3,タマホーム
1420,2017/03,50676852000.0,15817026000.0,15751633000.0,6369566000.0,5870000000.0,11170000000.0,1284.7,31.2,604150000.0,456995000.0,-484799000.0,-70856000.0,5067378000.0,1.09,55504455000.0,1517757000.0,1554885000.0,972434000.0,77.87,6.15,1.92,15.0,189300000.0,174892000.0,19.47,37.45,1.2,サンヨーホームズ
1429,2017/12,12806320000.0,5508544000.0,5508138000.0,3740419000.0,1835000000.0,336000000.0,171.31,43.0,447013000.0,-492789000.0,-547643000.0,-591354000.0,1976384000.0,2.48,18052875000.0,1313594000.0,1419350000.0,941270000.0,27.85,17.09,7.35,4.0,108405000.0,1999980000.0,11.52,223.99,2.2,日本アクア
1430,2017/05,11606500000.0,4125429000.0,4107082000.0,2712730000.0,1800000000.0,1146000000.0,308.45,35.4,3982508000.0,-84991000.0,-1660903000.0,-27124000.0,3724228000.0,19.01,20948319000.0,2075911000.0,2013857000.0,1413715000.0,112.83,34.42,12.18,37.0,309999000.0,,21.93,,15.1,ファーストコーポレーション
1431,2017/06,2377725000.0,1255663000.0,1255663000.0,859094000.0,,,496.9,52.8,469104000.0,-89146000.0,192332000.0,-69816000.0,1254535000.0,12.46,3765106000.0,193111000.0,215936000.0,147766000.0,67.07,11.77,6.21,10.0,10910000.0,,7.38,,2.1,Ｌｉｂ　Ｗｏｒｋ
1433,2017/01,4222622000.0,2183324000.0,2183324000.0,1397344000.0,550000000.0,,262.89,51.7,-759647000.0,-28830000.0,411535000.0,-31693000.0,702153000.0,-18.16,4182382000.0,397594000.0,404357000.0,271117000.0,32.85,12.42,6.42,13.33,150366000.0,,55.46,,5.2,ベステラ
1434,2017/08,8266775000.0,2513620000.0,2242731000.0,493086000.0,589083000.0,1365999000.0,349.84,26.8,451677000.0,219729000.0,-843181000.0,,622858000.0,5.75,7859383000.0,275830000.0,247695000.0,117512000.0,18.74,5.3,1.42,9.0,49928000.0,,42.49,,2.6,ＪＥＳＣＯホールディングス
1435,2017/12,21864780000.0,9667768000.0,9462137000.0,8300627000.0,3000000000.0,1604312000.0,120.56,43.6,3647479000.0,-3104632000.0,4441440000.0,-1445033000.0,9888330000.0,5.44,67016456000.0,5898612000.0,5863994000.0,3995449000.0,51.52,41.92,18.27,9.0,611608000.0,,15.31,,9.0,Ｒｏｂｏｔ　Ｈｏｍｅ
1436,2017/04,6899509000.0,4320670000.0,4321109000.0,2391901000.0,,553549000.0,1009.17,62.6,1389728000.0,-457965000.0,-370773000.0,-425690000.0,3405365000.0,19.31,7198070000.0,1135943000.0,1125179000.0,646546000.0,151.38,14.96,9.37,25.0,25680000.0,,3.97,,2.7,フィット
1439,2017/12,2656152000.0,1330475000.0,1327186000.0,849141000.0,,368779000.0,1021.01,50.1,-159212000.0,-100712000.0,552304000.0,-107937000.0,885909000.0,-4.22,3775848000.0,98657000.0,82354000.0,52892000.0,42.15,3.98,1.99,3.0,29152000.0,,55.12,,4.2,安江工務店
1443,2017/03,,6900387000.0,,,,,,,,,,,1436013000.0,,,,,,,,,,,,,,,技研ホールディングス
1446,2017/09,7045832000.0,2452628000.0,2435794000.0,35694000.0,350000000.0,2308000000.0,507.72,34.6,526088000.0,-6256000.0,-279231000.0,-11741000.0,1379948000.0,4.4,11959414000.0,334557000.0,285811000.0,112263000.0,23.39,4.61,1.59,,,,,,,キャンディル
1450,2017/03,3852268000.0,2030804000.0,1998305000.0,1950305000.0,,236718000.0,1057.71,52.7,56957000.0,-121733000.0,-441004000.0,-23627000.0,845945000.0,2.07,2757806000.0,349401000.0,360202000.0,222760000.0,116.02,10.97,5.78,34.8,600000000.0,,269.35,,,田中建設工業
1451,2017/03,14803312000.0,4723175000.0,4718359000.0,3481368000.0,190000000.0,4310933000.0,1274.28,31.9,595050000.0,-30061000.0,-361694000.0,-13073000.0,4422082000.0,4.93,12064578000.0,781394000.0,723112000.0,465864000.0,125.69,9.86,3.15,648.1,2483101000.0,42149000.0,533.01,542.06,,ＫＨＣ
1491,2017/03,7585363000.0,6585743000.0,6575785000.0,358040000.0,150000000.0,249300000.0,22.7,86.7,620487000.0,-18138000.0,-142393000.0,-29007000.0,1362928000.0,0.99,62501414000.0,146123000.0,74805000.0,-92002000.0,-0.32,,,,,28000.0,,,,中外鉱業
1514,2017/03,16359000000.0,10917000000.0,10339000000.0,7103000000.0,450000000.0,2000000000.0,191.06,66.4,-35000000.0,290000000.0,-788000000.0,-396000000.0,1656000000.0,-0.28,12548000000.0,134000000.0,507000000.0,323000000.0,5.66,2.97,1.97,2.0,137000000.0,89000000.0,42.41,69.97,1.4,住石ホールディングス
1515,2017/03,167260000000.0,102399000000.0,85401000000.0,76127000000.0,11655000000.0,12158000000.0,11781.45,58.6,12079000000.0,-6070000000.0,-6194000000.0,-6157000000.0,25686000000.0,11.25,107325000000.0,8026000000.0,7474000000.0,7289000000.0,875.83,7.43,4.36,80.0,707000000.0,5000000.0,9.7,9.77,0.7,日鉄鉱業
1518,2017/03,59104000000.0,31721000000.0,29661000000.0,15784000000.0,4196000000.0,10597000000.0,2426.97,53.6,3677000000.0,-1729000000.0,241000000.0,-1297000000.0,12121000000.0,6.93,53086000000.0,1027000000.0,959000000.0,1323000000.0,98.67,4.17,2.24,40.0,554000000.0,909000000.0,41.87,110.58,1.7,三井松島ホールディングス
1605,2017/03,4312174000000.0,3207542000000.0,2556852000000.0,1595018000000.0,44252000000.0,643432000000.0,2015.38,68.3,275810000000.0,53483000000.0,-65428000000.0,-300312000000.0,316790000000.0,31.54,874423000000.0,336452000000.0,333891000000.0,46168000000.0,31.61,1.57,1.07,18.0,26286000000.0,,56.94,56.94,0.9,ＩＮＰＥＸ
1662,2017/03,746739000000.0,510609000000.0,360155000000.0,345693000000.0,,141903000000.0,7655.25,58.6,43672000000.0,-84686000000.0,18360000000.0,-70573000000.0,103630000000.0,21.08,207130000000.0,685000000.0,2222000000.0,3443000000.0,60.24,0.79,0.46,15.0,1714000000.0,,49.78,49.78,0.2,石油資源開発
1663,2017/12,91644000000.0,74985000000.0,70465000000.0,49668000000.0,465000000.0,801000000.0,2597.97,77.7,6674000000.0,-9772000000.0,-832000000.0,-7927000000.0,19451000000.0,11.2,59599000000.0,3051000000.0,3476000000.0,2415000000.0,88.18,3.39,2.64,28.0,766000000.0,,31.72,31.72,1.1,Ｋ＆Ｏエナジーグループ
1711,2017/03,2049931000.0,852092000.0,609927000.0,-1482948000.0,306710000.0,267196000.0,257.8,34.0,-495677000.0,120128000.0,319166000.0,-569000.0,282049000.0,-20.4,2429965000.0,-36030000.0,-31525000.0,70075000.0,33.17,10.06,3.42,,,,,0.0,,ＳＤＳホールディングス
1712,2017/02,15615497000.0,10772299000.0,10365505000.0,6073297000.0,1800000000.0,425527000.0,625.09,67.1,185454000.0,-2720642000.0,541224000.0,-2671342000.0,714574000.0,1.29,14372545000.0,1508394000.0,1533505000.0,954596000.0,56.93,9.11,6.11,5.0,83835000.0,141000.0,8.78,8.8,0.8,ダイセキ環境ソリューション
1716,2017/06,10597000000.0,8333458000.0,8066888000.0,7256749000.0,,39811000.0,1413.05,75.9,913377000.0,-594321000.0,-113279000.0,-650129000.0,3834708000.0,7.11,12840827000.0,1412060000.0,1473313000.0,990438000.0,174.01,12.31,9.35,15.0,68876000.0,,6.95,6.95,1.1,第一カッター興業
1717,2017/03,4087306000.0,2804867000.0,2739718000.0,2005787000.0,,,239.06,67.0,238023000.0,7262000.0,-94605000.0,-8049000.0,1512232000.0,4.1,5809342000.0,633255000.0,593800000.0,427189000.0,37.73,15.59,10.45,12.5,113015000.0,,26.46,26.46,5.9,明豊ファシリティワークス
1718,2017/12,29925507000.0,12852166000.0,11139119000.0,9778391000.0,3700000000.0,4015878000.0,10255.96,37.5,-989453000.0,-203277000.0,181798000.0,-159887000.0,1509098000.0,-3.1,31948962000.0,1896270000.0,1891388000.0,1305952000.0,1194.47,11.65,4.36,130.0,142135000.0,318000.0,10.88,10.91,1.3,美樹工業
1719,2017/03,318387000000.0,100744000000.0,96528000000.0,69838000000.0,21825000000.0,8543000000.0,541.42,31.4,-1802000000.0,6316000000.0,-3375000000.0,-2391000000.0,107667000000.0,-0.44,407994000000.0,37018000000.0,36239000000.0,26277000000.0,142.29,26.3,8.25,20.0,2959000000.0,249000000.0,11.26,12.21,4.2,安藤・間
1720,2017/03,204813000000.0,66380000000.0,60311000000.0,40122000000.0,3082000000.0,1721000000.0,619.91,32.3,-23545000000.0,-1717000000.0,-2788000000.0,-2324000000.0,22582000000.0,-9.66,243618000000.0,17211000000.0,18839000000.0,13691000000.0,128.29,20.7,6.68,26.0,2667000000.0,6000000.0,19.48,19.52,4.6,東急建設
1721,2017/03,284367000000.0,202943000000.0,207692000000.0,186195000000.0,113000000.0,,1848.34,70.9,12545000000.0,-9940000000.0,-12178000000.0,-10035000000.0,20879000000.0,3.75,334163000000.0,25036000000.0,25341000000.0,14485000000.0,129.95,7.18,5.09,40.0,4435000000.0,8000000000.0,30.62,85.85,2.2,コムシスホールディングス
1723,2017/03,28550000000.0,18655973000.0,18313188000.0,17646640000.0,,,2306.39,65.3,1646723000.0,-784772000.0,-533681000.0,-196068000.0,9944032000.0,5.96,27652080000.0,2906955000.0,2957371000.0,2022000000.0,249.97,10.84,7.08,75.0,533866000.0,105000.0,26.4,26.41,3.4,日本電技
1724,2017/03,6055000000.0,1411000000.0,1283000000.0,602000000.0,480000000.0,1122000000.0,391.17,23.3,482000000.0,-83000000.0,-981000000.0,-92000000.0,405000000.0,7.41,6504000000.0,287000000.0,294000000.0,238000000.0,66.03,16.88,3.93,6.0,21000000.0,,8.82,8.82,1.7,シンクレイヤ
1726,2017/03,20657000000.0,4714781000.0,4483568000.0,2435151000.0,2910000000.0,903980000.0,118.03,22.2,-918607000.0,-383020000.0,1810492000.0,-291975000.0,1765000000.0,-3.77,24366476000.0,1372408000.0,1328776000.0,899077000.0,24.84,19.61,4.35,3.5,91107000.0,17000.0,10.13,10.14,5.1,ビーアールホールディングス
1730,2017/03,3570610000.0,1500090000.0,1500501000.0,1112431000.0,12000000.0,375000000.0,439.42,42.0,-15933000.0,-46134000.0,-188940000.0,-46534000.0,732186000.0,-0.4,3984497000.0,129876000.0,143554000.0,148607000.0,43.53,9.91,4.16,10.0,34138000.0,,22.97,22.97,2.4,麻生フオームクリート
1736,2017/03,21654032000.0,12485479000.0,12217399000.0,11285361000.0,1121888000.0,79696000.0,2336.71,56.7,1121826000.0,-78332000.0,-272174000.0,-179733000.0,5384678000.0,4.67,24026625000.0,1566749000.0,1650395000.0,1074464000.0,205.57,8.76,4.96,48.0,200445000.0,,18.66,18.66,2.1,オーテック
1737,2017/03,23803503000.0,12729007000.0,12974527000.0,11211302000.0,,,996.63,53.5,636051000.0,-1153828000.0,-488192000.0,-139144000.0,5320205000.0,1.87,33945370000.0,2157154000.0,2216527000.0,1559452000.0,122.08,12.25,6.55,54.0,485433000.0,2629000.0,31.13,31.3,5.6,三井金属エンジニアリング
1739,2017/06,10837514000.0,2367630000.0,2367928000.0,1646806000.0,2499000000.0,1396000000.0,389.01,21.8,1130857000.0,-39438000.0,-164900000.0,-39593000.0,2245677000.0,7.8,14501957000.0,1137631000.0,1036498000.0,721012000.0,118.46,30.45,6.65,1.25,7607000.0,,1.06,1.06,0.4,シード平和
1743,2017/09,11080902000.0,6282007000.0,6136745000.0,3544051000.0,51000000.0,751800000.0,8283.67,56.7,769714000.0,-482361000.0,-184487000.0,-498667000.0,410141000.0,8.4,9159517000.0,315834000.0,319160000.0,297893000.0,392.73,4.74,2.69,50.0,37941000.0,1215000.0,12.74,13.14,0.6,コーアツ工業
1757,2017/03,2932214000.0,2490541000.0,2486863000.0,-8417001000.0,,206303000.0,27.21,84.8,-1274659000.0,-18182000.0,659723000.0,-4404000.0,1261353000.0,-210.92,604340000.0,-398782000.0,-402697000.0,-405643000.0,-4.71,,,,,37000.0,,,,中小企業ホールディングス
1758,2017/01,8961885000.0,6307578000.0,6035681000.0,5580377000.0,,122753000.0,8998.66,70.4,287866000.0,-179869000.0,83366000.0,-192704000.0,3423007000.0,3.02,9521870000.0,505844000.0,599790000.0,400947000.0,571.99,6.36,4.47,75.0,52572000.0,68000.0,13.11,13.13,0.8,太洋基礎工業
1762,2017/03,180907000000.0,110555000000.0,96835000000.0,95860000000.0,,,2673.89,53.2,8061000000.0,-1388000000.0,-1718000000.0,-1718000000.0,77396000000.0,3.76,214130000000.0,12935000000.0,12932000000.0,6596000000.0,183.13,6.85,3.65,43.0,792000000.0,,12.01,12.01,1.7,高松コンストラクショングループ
1764,2017/06,11467774000.0,3520792000.0,3480556000.0,2151853000.0,660000000.0,1391876000.0,2714.83,30.7,331135000.0,-45470000.0,-340897000.0,-76230000.0,1002598000.0,1.87,17730368000.0,763432000.0,686397000.0,442356000.0,341.08,12.56,3.86,100.0,181571000.0,160000.0,41.05,41.08,3.8,工藤建設
1766,2017/04,170267000000.0,73217000000.0,73454000000.0,68732000000.0,,,5441.2,43.0,20627000000.0,9528000000.0,-1320000000.0,-4726000000.0,109430000000.0,6.76,305312000000.0,17480000000.0,18017000000.0,12331000000.0,916.44,16.84,7.24,130.0,1278000000.0,6000000.0,10.36,10.41,2.6,東建コーポレーション
1768,2017/03,10585006000.0,5424608000.0,5332487000.0,4215515000.0,,,739.5,51.3,1284831000.0,272125000.0,-72938000.0,-22131000.0,4985009000.0,8.79,14618473000.0,767634000.0,825177000.0,560851000.0,76.46,10.34,5.3,13.0,73355000.0,,13.08,13.08,1.8,ソネック
1770,2017/03,21234240000.0,9935719000.0,9664233000.0,9071592000.0,779980000.0,1452000.0,1092.38,46.8,1997066000.0,-298039000.0,-240552000.0,-52505000.0,5573862000.0,7.6,26287851000.0,1427855000.0,1521866000.0,1009822000.0,111.02,10.16,4.76,23.0,191004000.0,,18.91,18.91,2.2,藤田エンジニアリング
1775,2017/03,47296000000.0,17475000000.0,17652000000.0,9006000000.0,25000000.0,,1862.38,35.4,2902000000.0,-537000000.0,-432000000.0,-407000000.0,5641000000.0,3.7,78472000000.0,4670000000.0,4691000000.0,2970000000.0,330.19,17.73,6.28,60.0,359000000.0,,12.09,12.09,3.5,富士古河Ｅ＆Ｃ
1776,2017/03,25448000000.0,9058000000.0,8882000000.0,6089000000.0,,,978.24,35.1,129000000.0,-591000000.0,-380000000.0,-574000000.0,6981000000.0,0.4,32439000000.0,1365000000.0,1366000000.0,1378000000.0,151.05,15.44,5.41,12.0,72000000.0,,5.22,5.22,1.3,三井住建道路
1780,2017/09,20401343000.0,12775145000.0,12049222000.0,7996105000.0,,,674.96,62.6,1594646000.0,-353630000.0,-1767483000.0,-359344000.0,1063154000.0,7.17,22242832000.0,1634817000.0,1735003000.0,1328299000.0,70.2,10.4,6.51,5.0,94637000.0,79000.0,7.12,7.13,0.8,ヤマウラ
1783,2017/09,9803000000.0,7696118000.0,7636352000.0,-992587000.0,,744038000.0,133.62,78.3,-419125000.0,343226000.0,741095000.0,-9536000.0,1159461000.0,-10.53,3979219000.0,71555000.0,7446000.0,32549000.0,0.57,0.42,0.33,,,,,0.0,,アジアゲートホールディングス
1787,2017/03,10461000000.0,7105506000.0,7035119000.0,5441754000.0,,,2752.68,67.9,-79157000.0,-64483000.0,-264206000.0,-58653000.0,3744949000.0,-0.72,10926819000.0,813824000.0,851411000.0,575000000.0,222.62,8.09,5.5,110.0,258317000.0,4681000.0,44.92,45.74,4.1,ナカボーテック
1788,2017/06,3652000000.0,2604211000.0,2550999000.0,1076129000.0,,,3798.65,71.3,-185421000.0,-238934000.0,-32630000.0,-137080000.0,1146019000.0,-3.87,4792783000.0,87560000.0,98507000.0,120000000.0,175.04,4.61,3.29,40.0,27423000.0,27000.0,22.85,22.88,1.1,三東工業社
1789,2017/09,3649231000.0,2075235000.0,2251400000.0,499947000.0,300000000.0,,325.83,56.9,732560000.0,120509000.0,-37640000.0,-92686000.0,1827104000.0,13.33,5497476000.0,381372000.0,432746000.0,203106000.0,31.89,9.79,5.57,5.0,31845000.0,10000.0,15.68,15.68,1.6,ＥＴＳホールディングス
1793,2017/03,91160000000.0,58359000000.0,55061000000.0,48436000000.0,,,11108.13,64.0,4336000000.0,-3163000000.0,-1607000000.0,-748000000.0,11050000000.0,5.72,75802000000.0,4796000000.0,4784000000.0,3149000000.0,575.96,5.4,3.45,100.0,419000000.0,1187000000.0,13.31,51.0,0.9,大本組
1795,2017/09,7915935000.0,3527937000.0,3506281000.0,1363901000.0,25000000.0,501614000.0,3926.82,44.6,57987000.0,92329000.0,95234000.0,-230003000.0,1365911000.0,0.66,8789655000.0,431339000.0,459646000.0,216689000.0,241.17,6.14,2.74,80.0,98835000.0,214000.0,45.61,45.71,2.1,マサル
1798,2017/03,25487667000.0,7847100000.0,7726632000.0,4717947000.0,1440000000.0,720000000.0,3582.96,30.8,-46834000.0,-322021000.0,-112040000.0,-256931000.0,2794343000.0,-0.13,36881844000.0,1587084000.0,1712065000.0,1172489000.0,535.3,14.94,4.6,60.0,109673000.0,649000.0,9.35,9.41,1.7,守谷商会
1799,2017/03,64120659000.0,52667962000.0,49765994000.0,43317963000.0,,,2558.31,82.1,1649042000.0,-1775420000.0,-546054000.0,-1609150000.0,19005037000.0,3.41,48387089000.0,4452051000.0,4686092000.0,3260412000.0,158.37,6.19,5.08,26.0,535264000.0,221000.0,16.42,16.42,1.0,第一建設工業
1801,2017/03,1760078000000.0,570813000000.0,485395000000.0,278613000000.0,114600000000.0,79995000000.0,2483.0,32.3,218158000000.0,6296000000.0,-60061000000.0,-7226000000.0,534787000000.0,14.67,1487252000000.0,140822000000.0,144591000000.0,90566000000.0,392.87,15.92,5.15,100.0,22031000000.0,20031000000.0,24.33,46.44,4.3,大成建設
1802,2017/03,1999892000000.0,644076000000.0,432497000000.0,334957000000.0,89498000000.0,55836000000.0,827.77,29.7,158892000000.0,-37884000000.0,-89165000000.0,-39755000000.0,194195000000.0,8.48,1872721000000.0,133742000000.0,140106000000.0,94501000000.0,131.66,15.91,4.73,28.0,15797000000.0,6000000.0,16.72,16.72,3.6,大林組
1803,2017/03,1688197000000.0,576879000000.0,422017000000.0,306128000000.0,121171000000.0,64600000000.0,728.78,33.9,143668000000.0,-34654000000.0,-65375000000.0,-30940000000.0,315803000000.0,9.17,1567427000000.0,128835000000.0,131197000000.0,98946000000.0,126.11,17.31,5.86,26.0,12574000000.0,21000000.0,12.71,12.73,3.9,清水建設
1805,2017/03,98125000000.0,25894000000.0,25288000000.0,13968000000.0,,10000000000.0,1344.79,26.4,11335000000.0,-791000000.0,-452000000.0,-438000000.0,24606000000.0,9.62,117807000000.0,5477000000.0,5048000000.0,4383000000.0,227.64,16.93,4.47,30.0,385000000.0,4000000.0,8.78,8.88,2.4,飛島建設
1807,2017/03,31233731000.0,13692774000.0,11706960000.0,9090987000.0,1800000000.0,865330000.0,4277.64,43.7,1221165000.0,-825585000.0,-1349860000.0,-894994000.0,3991387000.0,3.27,37308474000.0,2323295000.0,2429556000.0,1683146000.0,527.51,12.33,5.39,50.0,111679000.0,345000.0,6.64,6.66,1.2,佐藤渡辺
1808,2017/03,630937000000.0,238467000000.0,245358000000.0,180509000000.0,10000000000.0,77493000000.0,791.24,37.7,109536000000.0,-19824000000.0,-40213000000.0,-24146000000.0,201456000000.0,14.18,772328000000.0,89032000000.0,88827000000.0,58762000000.0,195.48,24.71,9.31,30.0,4509000000.0,4000000.0,7.67,7.68,4.3,長谷工コーポレーション
1810,2017/03,69684835000.0,32599959000.0,30273657000.0,25966573000.0,,,1068.11,46.8,2957595000.0,-2199464000.0,-555144000.0,-2377977000.0,25154052000.0,3.31,89341344000.0,6085713000.0,6386111000.0,4390287000.0,143.84,13.47,6.3,22.0,518857000.0,52000.0,11.82,11.82,2.2,松井建設
1811,2017/03,145704000000.0,58500000000.0,37914000000.0,34208000000.0,8650000000.0,7650000000.0,8166.87,40.1,10086000000.0,-177000000.0,-3865000000.0,-243000000.0,28836000000.0,9.09,110920000000.0,3766000000.0,4190000000.0,4324000000.0,601.73,7.39,2.97,50.0,431000000.0,104000000.0,9.97,12.37,0.6,錢高組
1812,2017/03,1992822000000.0,552552000000.0,440079000000.0,319834000000.0,89270000000.0,128656000000.0,1056.93,27.5,187546000000.0,-31912000000.0,-20577000000.0,-27876000000.0,367473000000.0,10.29,1821805000000.0,155392000000.0,163438000000.0,104857000000.0,202.02,19.12,5.26,40.0,16610000000.0,198000000.0,15.84,16.03,4.1,鹿島建設
